"PUNTO DE INFORMACIÓN","MES","AÑO","PAIS DE PROCEDENCIA","CIUDAD DE PROCEDENCIA","CIUDAD DE DESTINO 1","CIUDAD DE DESTINO 2","CIUDAD DE DESTINO 3","CIUDAD DE DESTINO 4","CIUDAD DE DESTINO 5","SEXO","MOTIVO DEL VIAJE","TIEMPO DE PERMANENCIA EN DIAS","TIPO ALOJAMIENTO","TIPO TRANSPORTE","PRESUPUESTO","RESULTADO SATISFACCIÓN","CANTIDAD DE VIAJEROS"
"Monumento Pantano de Vargas","12","2,023","Colombiano","Bucaramanga","NA","NA","NA","NA","NA","Masculino","Atractivos y productos turísticos","1","Posada turística","Bus","0","0","3"
"Monumento Pantano de Vargas","12","2,023","Colombiano","Bogotá","NA","NA","NA","NA","NA","Masculino","Atractivos y productos turísticos","1","Posada turística","Bus","0","0","4"
"Monumento Pantano de Vargas","12","2,023","Colombiano","Bogotá","NA","NA","NA","NA","NA","Femenino","Atractivos y productos turísticos","1","Posada turística","Bus","0","0","7"
"Monumento Pantano de Vargas","12","2,023","Colombiano","Bogotá","NA","NA","NA","NA","NA","Femenino","Atractivos y productos turísticos","3","Hotel","Bus","0","0","2"
"Monumento Pantano de Vargas","12","2,023","Colombiano","Villavicencio","NA","NA","NA","NA","NA","Masculino","Atractivos y productos turísticos","1","Posada turística","Bus","0","0","3"
"Monumento Pantano de Vargas","12","2,023","Colombiano","Bogotá","NA","NA","NA","NA","NA","Femenino","Atractivos y productos turísticos","3","Hotel","Bus","0","0","6"
"Monumento Pantano de Vargas","12","2,023","Colombiano","San Mateo","NA","NA","NA","NA","NA","Femenino","Atractivos y productos turísticos","1","Hotel","Bus","0","0","4"
"Tunja","4","2,024","Colombiano","Duitama","Duitama","NA","NA","NA","NA","Femenino","Turismo Cultural.","3","Hotel","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","8"
"Tunja","4","2,024","Colombiano","Yopal","NA","NA","NA","NA","NA","Masculino","Turismo Cultural.","4","Hotel","Bus","más de $ 3.000.000 COP.","10","85"
"Tunja","4","2,024","Colombiano","Barranquilla","NA","NA","NA","NA","NA","Masculino","Turismo Cultural.","5","Hotel","Bus","más de $ 3.000.000 COP.","10","40"
"Tunja","4","2,024","Colombiano","Tauramena","NA","NA","NA","NA","NA","Femenino","Turismo Cultural.","1","Pasadía","Vehículo propio.","hasta $ 300.000 COP.","10","5"
"Tunja","4","2,024","Colombiano","Tauramena","NA","NA","NA","NA","NA","Femenino","Turismo Cultural.","5","Familiar","Bus","más de $ 3.000.000 COP.","10","4"
"Tunja","4","2,024","Colombiano","Duitama","Duitama","NA","NA","NA","NA","Femenino","Turismo Cultural.","5","Hotel","Bus","más de $ 3.000.000 COP.","10","8"
"Tunja","4","2,024","Colombiano","Duitama","Duitama","NA","NA","NA","NA","Masculino","Turismo Cultural.","1","Hotel","Vehículo propio.","Entre $ 600.000 a $ 1.000.000 COP.","10","2"
"Tunja","4","2,024","Colombiano","Duitama","Duitama","NA","NA","NA","NA","Femenino","Turismo Cultural.","3","Hotel","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","8"
"Tunja","4","2,024","Colombiano","Sogamoso","NA","NA","NA","NA","NA","Masculino","Turismo Cultural.","4","Hotel","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","8"
"Tunja","4","2,024","Colombiano","Armenia","NA","NA","NA","NA","NA","Femenino","Turismo Cultural.","2","Hotel","Vehículo propio.","Entre $ 600.000 a $ 1.000.000 COP.","10","43"
"Tunja","4","2,024","Colombiano","Duitama","Duitama","NA","NA","NA","NA","Masculino","Turismo Cultural.","3","Hotel","Bus","Entre $ 1.000.000 a $ 3.000.000 COP.","10","120"
"Tunja","4","2,024","Colombiano","Ibagué","NA","NA","NA","NA","NA","Masculino","Turismo Cultural.","3","Hotel","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","24"
"Tunja","4","2,024","Colombiano","Acacías","NA","NA","NA","NA","NA","Femenino","Turismo Cultural.","2","Hotel","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","33"
"Tunja","4","2,024","Colombiano","Bogotá","Paipa","Tunja","Villa de Leyva","NA","NA","Femenino","Turismo Cultural.","3","Hotel","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","9"
"Tunja","4","2,024","Colombiano","Medellin","Paipa","Tibasosa","Tunja","NA","NA","Masculino","Turismo Cultural.","3","Familiar","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","3"
"Tunja","4","2,024","Colombiano","Medellin","Ráquira","Tunja","Villa de Leyva","NA","NA","Femenino","Turismo Cultural.","4","Hotel","Bus","Entre $ 1.000.000 a $ 3.000.000 COP.","10","40"
"Tunja","4","2,024","Colombiano","Jenesano","Tunja","NA","NA","NA","NA","Femenino","Turismo Cultural.","4","Hotel","Bus","Entre $ 1.000.000 a $ 3.000.000 COP.","10","22"
"Tunja","4","2,024","México","NA","Jenesano","Tunja","NA","NA","NA","Masculino","Turismo Cultural.","2","Hotel","Bus","Entre $ 1.000.000 a $ 3.000.000 COP.","10","20"
"Tunja","4","2,024","República Dominicana","NA","Tunja","Villa de Leyva","NA","NA","NA","Masculino","Turismo Cultural.","2","Hotel","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","6"
"Tunja","4","2,024","Colombiano","Bogotá","Paipa","Tunja","NA","NA","NA","Femenino","Turismo Cultural.","3","Hotel","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","44"
"Tunja","4","2,024","Colombiano","Florencia","Betéitiva","Monguí","Tunja","NA","NA","Masculino","Turismo Cultural.","2","Hotel","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","5"
"Tunja","4","2,024","Colombiano","Medellin","Chiquinquirá","Paipa","Ráquira","Tunja","Villa De Leyva","Femenino","Turismo Cultural.","3","Hotel","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","8"
"Tunja","4","2,024","Colombiano","Cajicá","Tunja","Villa de Leyva","NA","NA","NA","Masculino","Turismo Cultural.","5","Hotel","Bus","Entre $ 1.000.000 a $ 3.000.000 COP.","10","40"
"Tunja","4","2,024","Colombiano","Puerto Gaitan","Chiquinquirá","Ráquira","Sáchica","Sutamarchán","Tunja","Masculino","Turismo Cultural.","2","Hotel","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","5"
"Tunja","4","2,024","Colombiano","Bogotá","Tota","Tunja","Villa de Leyva","NA","NA","Femenino","Turismo Cultural.","3","Hotel","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","8"
"Tunja","4","2,024","Colombiano","Pamplona","Monguí","Tunja","Villa de Leyva","NA","NA","Femenino","Turismo Cultural.","2","Hotel","Vehículo propio.","Entre $ 1.000.000 a $ 3.000.000 COP.","10","5"
"Tunja","4","2,024","Colombiano","Medellin","Paipa","Monguí","Tunja","NA","NA","Masculino","Turismo Cultural.","2","Hotel","Bus","Entre $ 1.000.000 a $ 3.000.000 COP.","10","25"
"Tunja","4","2,024","Bélgica","NA","Tunja","Villa de Leyva","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","0","Hotel","Bus","0","0","8"
"Tunja","4","2,024","Colombiano","Manizales","Sogamoso","Tunja","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","15","Hotel","Bus","0","0","5"
"Tunja","4","2,024","Colombiano","Medellín","Paipa","Tunja","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","3","Hotel","Bus","0","0","10"
"Tunja","4","2,024","Colombiano","Manizales","Tunja","Villa de Leyva","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","1","Hotel","Bus","0","0","2"
"Tunja","4","2,024","Colombiano","Medellin","Tunja","Villa de Leyva","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","3","Hotel","Bus","0","0","8"
"Tunja","4","2,024","Colombiano","Medellin","Monguí","Tunja","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","3","Hotel","Bus","0","0","3"
"Tunja","4","2,024","Colombiano","Bogotá","Monguí","Tunja","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","7","Hotel","Bus","0","0","5"
"Tunja","4","2,024","Colombiano","Bogotá","Paipa","Tunja","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","7","Hotel","Bus","0","0","8"
"Tunja","4","2,024","Colombiano","Medellín","Chiquinquirá","Tunja","Villa de Leyva","NA","NA","Masculino","Vacaciones, Recreo y Ocio","7","Hotel","Bus","0","0","12"
"Tunja","4","2,024","Colombiano","Manizales","Paipa","Tunja","Villa de Leyva","NA","NA","Femenino","Vacaciones, Recreo y Ocio","15","Hotel","Bus","0","0","4"
"Tunja","4","2,024","Colombiano","Villavicencio","Duitama","Tunja","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","3","Hotel","Bus","0","0","5"
"Tunja","4","2,024","Colombiano","Manizales","Ráquira","Tunja","Villa de Leyva","NA","NA","Masculino","Vacaciones, Recreo y Ocio","3","Hotel","Bus","0","0","8"
"Tunja","4","2,024","Colombiano","Ibagué","Tunja","Villa de Leyva","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","1","Hotel","Bus","0","0","3"
"Tunja","4","2,024","Colombiano","Monteria","NA","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","7","Hotel","Bus","0","0","5"
"Tunja","4","2,024","Colombiano","Medellin","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","7","Hotel","Bus","0","0","7"
"Tunja","4","2,024","Colombiano","Yopal","NA","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","3","Hotel","Bus","0","0","10"
"Tunja","4","2,024","Colombiano","Mosquera","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","3","familiar","Bus","0","0","12"
"Aquitania","4","2,024","Colombiano","Bogotá","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","3","Hotel","Bus","0","0","2"
"Aquitania","4","2,024","Colombiano","Bogotá","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","3","Glamping","Bus","0","0","5"
"Aquitania","4","2,024","Colombiano","Ibague","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","3","Hotel","Bus","0","0","2"
"Aquitania","4","2,024","Colombiano","Cali","NA","NA","NA","NA","NA","Masculino","Negocios y Motivos Profesionales","15","Hotel","Bus","0","0","2"
"Aquitania","4","2,024","Colombiano","Manizales","NA","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","3","Hotel","Bus","0","0","3"
"Aquitania","4","2,024","Colombiano","Neiva","NA","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","3","Hotel","Bus","0","0","2"
"Aquitania","4","2,024","Colombiano","Bogotá","NA","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","3","Hotel","Bus","0","0","12"
"Aquitania","4","2,024","Colombiano","Acacías","NA","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","7","Hotel","Bus","0","0","7"
"Aquitania","4","2,024","Colombiano","Sopó","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","1","Hotel","Bus","0","0","3"
"Aquitania","4","2,024","Colombiano","Caicedonia","NA","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","1","Hotel","Bus","0","0","4"
"Aquitania","4","2,024","Colombiano","Chocontá","NA","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","3","Apartahotel","Bus","0","0","6"
"Aquitania","4","2,024","Colombiano","Bucaramanga","NA","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","7","Hotel","Bus","0","0","4"
"Aquitania","4","2,024","Colombiano","Bogotá","NA","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","7","Hotel","Bus","0","0","2"
"Aquitania","4","2,024","Colombiano","Bogotá","NA","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","7","Apartahotel","Bus","0","0","3"
"Aquitania","4","2,024","Colombiano","Cáqueza","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","1","Hotel","Bus","0","0","12"
"Aquitania","4","2,024","Colombiano","Bogotá","NA","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","1","Pasadía","Bus","0","0","7"
"Aquitania","4","2,024","Colombiano","Miraflores","Miraflores","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","3","Hotel","Bus","0","0","2"
"Aquitania","4","2,024","Colombiano","Envigado","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","3","Hotel","Bus","0","0","2"
"Aquitania","4","2,024","Colombiano","Bogotá","NA","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","3","Hotel","Bus","0","0","2"
"Aquitania","4","2,024","Colombiano","Bogotá","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","3","Hotel","Bus","0","0","7"
"Aquitania","4","2,024","Colombiano","Bogotá","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","7","Cabaña","Bus","0","0","4"
"Aquitania","4","2,024","Venezuela","NA","NA","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","3","Cabaña","Bus","0","0","6"
"Aquitania","4","2,024","Colombiano","Yopal","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","3","Glamping","Bus","0","0","5"
"Aquitania","4","2,024","Colombiano","Bogotá","NA","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","3","Hotel","Bus","0","0","3"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Bogotá","NA","NA","NA","NA","NA","Femenino","Visitas Familiares y Amigos","3","Hotel","Automovil","0","0","4"
"Aquitania","4","2,024","Colombiano","Bogotá","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","7","Hotel","Bus","0","0","2"
"Aquitania","4","2,024","Colombiano","Bogotá","NA","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","3","Hotel","Bus","0","0","7"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Medellín","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","1","Pasadía","Motocicleta","0","0","1"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Tunja","Tunja","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","1","Pasadía","Automovil","0","0","4"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Bogotá","NA","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","7","Hotel","Automovil","0","0","6"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Bogotá","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","1","Pasadía","Automovil","0","0","13"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Bogotá","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","1","Pasadía","Automovil","0","0","5"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Bogotá","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","7","Pasadía","Automovil","0","0","5"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Bogotá","NA","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","1","Pasadía","Automovil","0","0","4"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Medellín","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","1","Pasadía","Automovil","0","0","2"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Medellín","NA","NA","NA","NA","NA","Femenino","Negocios y Motivos Profesionales","1","Pasadía","Automovil","0","0","2"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Bogotá","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","1","Pasadía","Motocicleta","0","0","2"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Bogotá","NA","NA","NA","NA","NA","Masculino","Negocios y Motivos Profesionales","1","Pasadía","Automovil","0","0","6"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Cali","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","1","Pasadía",,"0","0","6"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Cartagena","NA","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","1","Pasadía","Bus","0","0","127"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Sogamoso","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","1","Pasadía","Automovil","0","0","5"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Santa Rosa De Viterbo","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","1","Pasadía","Bus","0","0","25"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Bogotá","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","1","Pasadía","Bus","0","0","5"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Ventaquemada","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","3","Hotel","Automovil","0","0","2"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Tunja","Tunja","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","3","Hotel","Automovil","0","0","7"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Palmira","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","1","Pasadía","Motocicleta","0","0","2"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Bogotá","NA","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","1","Pasadía","Automovil","0","0","3"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Bucaramanga","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","3","familiar","Automovil","0","0","3"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Paipa","Paipa","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","3","Pasadía","Motocicleta","0","0","2"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Socorro","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","3","Hotel","Automovil","0","0","2"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Bogotá","NA","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","1","Pasadía","Automovil","0","0","4"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Boyacá","Boyacá","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","1","Pasadía","Automovil","0","0","2"
"Monumento Pantano de Vargas","4","2,024","Colombiano","Bogotá","NA","NA","NA","NA","NA","Femenino","Negocios y Motivos Profesionales","1","Pasadía","Automovil","0","0","6"
"Tunja","4","2,024","Colombiano","Yopal","NA","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","3","Hotel","Bus","0","0","40"
"Tunja","4","2,024","Colombiano","Tunja","Tunja","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","3","Hotel","Bus","0","0","10"
"Tunja","4","2,024","Colombiano","Pesca","Pesca","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","3","familiar","Bus","0","0","8"
"Tunja","4","2,024","Colombiano","Bogotá","NA","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","7","Hotel","Bus","0","0","38"
"Tunja","4","2,024","Colombiano","Bogotá","NA","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","3","Hotel","Bus","0","0","3"
"Tunja","4","2,024","Colombiano","Duitama","Duitama","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","7","Hotel","Bus","0","0","2"
"Tunja","4","2,024","Colombiano","Duitama","Duitama","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","15","familiar","Bus","0","0","10"
"Tunja","4","2,024","Colombiano","Villavicencio","NA","NA","NA","NA","NA","Masculino","Vacaciones, Recreo y Ocio","7","Hotel","Bus","0","0","4"
"Tunja","4","2,024","Colombiano","Duitama","Duitama","NA","NA","NA","NA","Femenino","Vacaciones, Recreo y Ocio","15","Hotel","Bus","0","0","8"
